heritage_code,category_code,category,designation_no,display_name,name,area,province,district,lat,lng,designation_date,image_url
11000001000000011,11,국보,1,국보 서울 숭례문,서울 숭례문,833,서울특별시,중구,37.559975222290085,126.97531265273926,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/2685609.jpg
11000002000000011,11,국보,2,국보 서울 원각사지 십층석탑,서울 원각사지 십층석탑,20,서울특별시,종로구,37.57154617045709,126.98820799436425,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1611449.jpg
11000004000000031,11,국보,4,국보 여주 고달사지 승탑,여주 고달사지 승탑,9,경기도,여주시,37.39390724643084,127.65216077835946,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612029.jpg
11000005000000033,11,국보,5,국보 보은 법주사 쌍사자 석등,보은 법주사 쌍사자 석등,30,충청북도,보은군,36.542167941300136,127.83321937559673,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612140.jpg
11000006000000033,11,국보,6,국보 충주 탑평리 칠층석탑,충주 탑평리 칠층석탑,32,충청북도,충주시,37.01588854137679,127.866630082822,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612144.jpg
11000007000000034,11,국보,7,국보 천안 봉선홍경사 갈기비,천안 봉선홍경사 갈기비,4,충청남도,천안시,36.94315195121168,127.13471047718504,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612203.jpg
11000008000000034,11,국보,8,국보 보령 성주사지 대낭혜화상탑비,보령 성주사지 대낭혜화상탑비,6,충청남도,보령시,36.34469969223179,126.65546909075836,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612211.jpg
11000009000000034,11,국보,9,국보 부여 정림사지 오층석탑,부여 정림사지 오층석탑,23,충청남도,부여군,36.27929735291399,126.91336343697608,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612225.jpg
11000010000000035,11,국보,10,국보 남원 실상사 백장암 삼층석탑,남원 실상사 백장암 삼층석탑,3,전북특별자치도,남원시,35.44253912507319,127.61997156851672,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612336.jpg
11000011000000035,11,국보,11,국보 익산 미륵사지 석탑,익산 미륵사지 석탑,213,전북특별자치도,익산시,36.012422323972416,127.03056052912513,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/2021030208225900.jpg
11000012000000036,11,국보,12,국보 구례 화엄사 각황전 앞 석등,구례 화엄사 각황전 앞 석등,5,전남광주통합특별시,구례군,35.25715313865828,127.49744453391914,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612398.jpg
11000013000000036,11,국보,13,국보 강진 무위사 극락보전,강진 무위사 극락보전,207,전남광주통합특별시,강진군,34.738787663658904,126.68675841918508,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612406.jpg
11000014000000037,11,국보,14,국보 영천 거조사 영산전,영천 거조사 영산전,520,경상북도,영천시,36.020079476054704,128.76453594791772,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612612.jpg
11000015000000037,11,국보,15,국보 안동 봉정사 극락전,안동 봉정사 극락전,172,경상북도,안동시,36.65348637874564,128.6624108292155,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612623.jpg
11000016000000037,11,국보,16,국보 안동 법흥사지 칠층전탑,안동 법흥사지 칠층전탑,41,경상북도,안동시,36.56597512280798,128.74639227124288,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612633.jpg
11000017000000037,11,국보,17,국보 영주 부석사 무량수전 앞 석등,영주 부석사 무량수전 앞 석등,2,경상북도,영주시,36.99880501180387,128.6874517109324,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612638.jpg
11000018000000037,11,국보,18,국보 영주 부석사 무량수전,영주 부석사 무량수전,466,경상북도,영주시,36.99895398870125,128.6874855504207,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612647.jpg
11000019000000037,11,국보,19,국보 영주 부석사 조사당,영주 부석사 조사당,107,경상북도,영주시,36.99960182958689,128.68851546906706,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612661.jpg
11000020000000037,11,국보,20,국보 경주 불국사 다보탑,경주 불국사 다보탑,32,경상북도,경주시,35.789969819502346,129.33226799929602,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612673.jpg
11000021000000037,11,국보,21,국보 경주 불국사 삼층석탑,경주 불국사 삼층석탑,19,경상북도,경주시,35.78996772468466,129.3319845950918,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612682.jpg
11000022000000037,11,국보,22,국보 경주 불국사 연화교 및 칠보교,경주 불국사 연화교 및 칠보교,29,경상북도,경주시,35.78971910601781,129.33164280433562,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612691.jpg
11000023000000037,11,국보,23,국보 경주 불국사 청운교 및 백운교,경주 불국사 청운교 및 백운교,49,경상북도,경주시,35.78972295924855,129.33215816919994,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612696.jpg
11000024000000037,11,국보,24,국보 경주 석굴암 석굴,경주 석굴암 석굴,11676,경상북도,경주시,35.79496777736491,129.35022697489464,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612705.jpg
11000025000000037,11,국보,25,국보 경주 태종무열왕릉비,경주 태종무열왕릉비,9,경상북도,경주시,35.82513355855887,129.18854827932535,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612731.jpg
11000030000000037,11,국보,30,국보 경주 분황사 모전석탑,경주 분황사 모전석탑,174,경상북도,경주시,35.84056154919494,129.23364182676343,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612748.jpg
11000031000000037,11,국보,31,국보 경주 첨성대,경주 첨성대,29,경상북도,경주시,35.83469584894986,129.2189936936683,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612759.jpg
11000033000000038,11,국보,33,국보 창녕 신라 진흥왕 척경비,창녕 신라 진흥왕 척경비,2,경상남도,창녕군,35.54072507045949,128.5026450196805,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1613008.jpg
11000034000000038,11,국보,34,국보 창녕 술정리 동 삼층석탑,창녕 술정리 동 삼층석탑,13,경상남도,창녕군,35.53959632049134,128.49610361745323,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1613016.jpg
11000035000000036,11,국보,35,국보 구례 화엄사 사사자 삼층석탑,구례 화엄사 사사자 삼층석탑,17,전남광주통합특별시,구례군,35.25697737121363,127.49652701406065,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612422.jpg
11000037000000037,11,국보,37,국보 경주 황복사지 삼층석탑,경주 황복사지 삼층석탑,17,경상북도,경주시,35.83218571849552,129.2423910051331,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612766.jpg
11000038000000037,11,국보,38,국보 경주 고선사지 삼층석탑,경주 고선사지 삼층석탑,47,경상북도,경주시,35.82812814008304,129.22905753390987,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612770.jpg
11000039000000037,11,국보,39,국보 경주 나원리 오층석탑,경주 나원리 오층석탑,30,경상북도,경주시,35.89360775559486,129.21225543935478,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612776.jpg
11000040000000037,11,국보,40,국보 경주 정혜사지 십삼층석탑,경주 정혜사지 십삼층석탑,8,경상북도,경주시,36.01904735033532,129.15766951494345,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612780.jpg
11000041000000033,11,국보,41,국보 청주 용두사지 철당간,청주 용두사지 철당간,2,충청북도,청주시,36.63308736616522,127.4897546486902,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612150.jpg
11000044000000036,11,국보,44,국보 장흥 보림사 남·북 삼층석탑 및 석등,장흥 보림사 남·북 삼층석탑 및 석등,1,전남광주통합특별시,장흥군,34.807743503088275,126.89626447577128,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612448.jpg
11000047000000038,11,국보,47,국보 하동 쌍계사 진감선사탑비,하동 쌍계사 진감선사탑비,4,경상남도,하동군,35.23247846202276,127.65050470552772,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1613019.jpg
11000048000010032,11,국보,48,국보 평창 월정사 팔각 구층석탑,평창 월정사 팔각 구층석탑,12096,강원특별자치도,평창군,37.73160380737309,128.59207008183105,20170102,http://www.khs.go.kr/unisearch/images/national_treasure/2017010317322500.jpg
11000049000000034,11,국보,49,국보 예산 수덕사 대웅전,예산 수덕사 대웅전,307,충청남도,예산군,36.663284548674895,126.6226727262788,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612236.jpg
11000050000000036,11,국보,50,국보 영암 도갑사 해탈문,영암 도갑사 해탈문,98,전남광주통합특별시,영암군,34.75275431122372,126.66211168629452,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612464.jpg
11000051000000032,11,국보,51,국보 강릉 임영관 삼문,강릉 임영관 삼문,136,강원특별자치도,강릉시,37.7529411983151,128.89189691343464,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612074.jpg
11000052000000038,11,국보,52,국보 합천 해인사 장경판전,합천 해인사 장경판전,1862,경상남도,합천군,35.80160237879213,128.09872030009114,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1613038.jpg
11000053000000036,11,국보,53,국보 구례 연곡사 동 승탑,구례 연곡사 동 승탑,2,전남광주통합특별시,구례군,35.255227871585035,127.58843020640516,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612474.jpg
11000054000000036,11,국보,54,국보 구례 연곡사 북 승탑,구례 연곡사 북 승탑,3,전남광주통합특별시,구례군,35.25610334465358,127.58826224439376,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612492.jpg
11000055000000033,11,국보,55,국보 보은 법주사 팔상전,보은 법주사 팔상전,192,충청북도,보은군,36.541941710453216,127.83309808272485,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612155.jpg
11000056000000036,11,국보,56,국보 순천 송광사 국사전,순천 송광사 국사전,111,전남광주통합특별시,순천시,35.00188167149924,127.27649252568096,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612507.jpg
11000057000000036,11,국보,57,국보 화순 쌍봉사 철감선사탑,화순 쌍봉사 철감선사탑,4,전남광주통합특별시,화순군,34.88829367429392,127.05922223013238,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612517.jpg
11000059000000032,11,국보,59,국보 원주 법천사지 지광국사탑비,원주 법천사지 지광국사탑비,12,강원특별자치도,원주시,37.20961975559013,127.76470929646224,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612093.jpg
11000062000000035,11,국보,62,국보 김제 금산사 미륵전,김제 금산사 미륵전,502,전북특별자치도,김제시,35.72311152594559,127.05393318426952,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612350.jpg
11000064000000033,11,국보,64,국보 보은 법주사 석련지,보은 법주사 석련지,37,충청북도,보은군,36.541486087390936,127.83248386465591,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612165.jpg
11000067000000036,11,국보,67,국보 구례 화엄사 각황전,구례 화엄사 각황전,818,전남광주통합특별시,구례군,35.25723821154774,127.49721101800375,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612538.jpg
11000077000000037,11,국보,77,국보 의성 탑리리 오층석탑,의성 탑리리 오층석탑,20,경상북도,의성군,36.25520653459067,128.6838301778522,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612805.jpg
11000084000000034,11,국보,84,국보 서산 용현리 마애여래삼존상,서산 용현리 마애여래삼존상,28,충청남도,서산시,36.77380583531735,126.60522957601324,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612256.jpg
11000099000000011,11,국보,99,국보 김천 갈항사지 동·서 삼층석탑,김천 갈항사지 동·서 삼층석탑,18,서울특별시,용산구,37.52212910094164,126.98075703000475,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1611518.jpg
11000100000000011,11,국보,100,국보 개성 남계원지 칠층석탑,개성 남계원지 칠층석탑,11,서울특별시,용산구,37.52230029096552,126.98098436811316,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1611527.jpg
11000101000000025,11,국보,101,,,14,대전광역시,유성구,37.57714699944307,126.9753930714492,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1611531.jpg
11000104000000011,11,국보,104,국보 전 원주 흥법사지 염거화상탑,전 원주 흥법사지 염거화상탑,1,서울특별시,용산구,37.523513711037566,126.9806193560196,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1611544.jpg
11000109000000022,11,국보,109,국보 군위 아미타여래삼존 석굴,군위 아미타여래삼존 석굴,5,대구광역시,군위군,36.04899469042529,128.64110421392033,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612818.jpg
11000112000000037,11,국보,112,국보 경주 감은사지 동·서 삼층석탑,경주 감은사지 동·서 삼층석탑,118,경상북도,경주시,35.7481399123196,129.47700697933303,19621220,http://www.khs.go.kr/unisearch/images/national_treasure/1612826.jpg
11000122000000032,11,국보,122,국보 양양 진전사지 삼층석탑,양양 진전사지 삼층석탑,9,강원특별자치도,양양군,38.12110982759934,128.54970669000042,19660228,http://www.khs.go.kr/unisearch/images/national_treasure/1612117.jpg
11000130000000037,11,국보,130,국보 구미 죽장리 오층석탑,구미 죽장리 오층석탑,50,경상북도,구미시,36.24855799326523,128.28169969297429,19681219,http://www.khs.go.kr/unisearch/images/national_treasure/1612850.jpg
11000144000000036,11,국보,144,국보 영암 월출산 마애여래좌상,영암 월출산 마애여래좌상,34,전남광주통합특별시,영암군,34.7638594621371,126.69050240003692,19720302,http://www.khs.go.kr/unisearch/images/national_treasure/1612558.jpg
11000147000000026,11,국보,147,국보 울주 천전리 명문과 암각화,울주 천전리 명문과 암각화,140,울산광역시,울주군,35.61434638820031,129.17509096312784,19730504,http://www.khs.go.kr/unisearch/images/national_treasure/1612015.jpg
11000187000000037,11,국보,187,국보 영양 산해리 오층모전석탑,영양 산해리 오층모전석탑,46,경상북도,영양군,36.58486257397056,129.06949672118571,19770822,http://www.khs.go.kr/unisearch/images/national_treasure/1612858.jpg
11000197000000033,11,국보,197,국보 충주 청룡사지 보각국사탑,충주 청룡사지 보각국사탑,2,충청북도,충주시,37.13087559175927,127.83811612262124,19790522,http://www.khs.go.kr/unisearch/images/national_treasure/1612171.jpg
11000198000000033,11,국보,198,국보 단양 신라 적성비,단양 신라 적성비,1,충청북도,단양군,36.94443445241867,128.32102592058874,19790522,http://www.khs.go.kr/unisearch/images/national_treasure/1612178.jpg
11000199000000037,11,국보,199,국보 경주 단석산 신선사 마애불상군,경주 단석산 신선사 마애불상군,124,경상북도,경주시,35.796818019736456,129.08194276765158,19790522,http://www.khs.go.kr/unisearch/images/national_treasure/1612876.jpg
11000201000000037,11,국보,201,국보 봉화 북지리 마애여래좌상,봉화 북지리 마애여래좌상,4,경상북도,봉화군,36.93128417895929,128.73691047705125,19800916,http://www.khs.go.kr/unisearch/images/national_treasure/1612896.jpg
11000205000000033,11,국보,205,국보 충주 고구려비,충주 고구려비,1,충청북도,충주시,37.02808683638231,127.84850005667482,19810318,http://www.khs.go.kr/unisearch/images/national_treasure/1612184.jpg
11000223000000011,11,국보,223,국보 경복궁 근정전,경복궁 근정전,3053,서울특별시,종로구,37.57849330004386,126.97698367788024,19850108,http://www.khs.go.kr/unisearch/images/national_treasure/1611701.jpg
11000224000000011,11,국보,224,국보 경복궁 경회루,경복궁 경회루,1482,서울특별시,종로구,37.57974990417485,126.97598769079607,19850108,http://www.khs.go.kr/unisearch/images/national_treasure/1611724.jpg
11000225000000011,11,국보,225,국보 창덕궁 인정전,창덕궁 인정전,1522,서울특별시,종로구,37.57937947382817,126.99110000861306,19850108,http://www.khs.go.kr/unisearch/images/national_treasure/1611746.jpg
11000226000000011,11,국보,226,국보 창경궁 명정전,창경궁 명정전,789,서울특별시,종로구,37.5787582617452,126.9949481261365,19850108,http://www.khs.go.kr/unisearch/images/national_treasure/1611755.jpg
11000227000000011,11,국보,227,국보 종묘 정전,종묘 정전,2421,서울특별시,종로구,37.57489958712301,126.99396489522336,19850108,http://www.khs.go.kr/unisearch/images/national_treasure/1611766.jpg
11000233000010038,11,국보,233,국보 산청 석남암사지 석조비로자나불좌상,산청 석남암사지 석조비로자나불좌상,941,경상남도,산청군,35.3002724380571,127.81003022935212,19861015,http://www.khs.go.kr/unisearch/images/national_treasure/1611959.jpg
11000236000000037,11,국보,236,국보 경주 장항리 서 오층석탑,경주 장항리 서 오층석탑,23,경상북도,경주시,35.774866067710185,129.37299268777335,19870309,http://www.khs.go.kr/unisearch/images/national_treasure/1612902.jpg
11000264000000037,11,국보,264,국보 포항 냉수리 신라비,포항 냉수리 신라비,444,경상북도,포항시,36.12987324878099,129.26306375229106,19910315,http://www.khs.go.kr/unisearch/images/national_treasure/1612917.jpg
11000285000000026,11,국보,285,국보 울주 대곡리 반구대 암각화,울주 대곡리 반구대 암각화,427,울산광역시,울주군,35.60381513335221,129.17784284476642,19950623,http://www.khs.go.kr/unisearch/images/national_treasure/1612022.jpg
11000289000000035,11,국보,289,국보 익산 왕궁리 오층석탑,익산 왕궁리 오층석탑,24,전북특별자치도,익산시,35.97312531215265,127.05458371447504,19970101,http://www.khs.go.kr/unisearch/images/national_treasure/1612376.jpg
11000290000000038,11,국보,290,국보 양산 통도사 대웅전 및 금강계단,양산 통도사 대웅전 및 금강계단,782,경상남도,양산시,35.48804416831831,129.06371292238794,19970101,http://www.khs.go.kr/unisearch/images/national_treasure/1613091.jpg
11000304000000036,11,국보,304,국보 여수 진남관,여수 진남관,1360,전남광주통합특별시,여수시,34.742001124088404,127.73659430919034,20010417,http://www.khs.go.kr/unisearch/images/national_treasure/1612571.jpg
11000305000000038,11,국보,305,국보 통영 세병관,통영 세병관,927,경상남도,통영시,34.84774995223699,128.42309499873764,20021014,http://www.khs.go.kr/unisearch/images/national_treasure/1613115.jpg
11000307000000034,11,국보,307,국보 태안 동문리 마애삼존불입상,태안 동문리 마애삼존불입상,30,충청남도,태안군,36.76708474019289,126.29899218592185,20040831,http://www.khs.go.kr/unisearch/images/national_treasure/1612325.jpg
11000308000000036,11,국보,308,국보 해남 대흥사 북미륵암 마애여래좌상,해남 대흥사 북미륵암 마애여래좌상,80,전남광주통합특별시,해남군,34.474833610185364,126.6311431098913,20050928,http://www.khs.go.kr/unisearch/images/national_treasure/1612588.jpg
11000311000000037,11,국보,311,국보 안동 봉정사 대웅전,안동 봉정사 대웅전,289,경상북도,안동시,36.65344175527478,128.6626760147028,20090630,http://www.khs.go.kr/unisearch/images/national_treasure/1612938.jpg
11000312000000037,11,국보,312,국보 경주 남산 칠불암 마애불상군,경주 남산 칠불암 마애불상군,20,경상북도,경주시,35.77145591299934,129.23535110353345,20090902,http://www.khs.go.kr/unisearch/images/national_treasure/1612945.jpg
11000315000000037,11,국보,315,국보 문경 봉암사 지증대사탑비,문경 봉암사 지증대사탑비,7,경상북도,문경시,36.700628438695794,128.00542163242594,20100104,http://www.khs.go.kr/unisearch/images/national_treasure/1612962.jpg
11000316000000035,11,국보,316,국보 완주 화암사 극락전,완주 화암사 극락전,152,전북특별자치도,완주군,36.06641743897368,127.28715856604936,20111128,http://www.khs.go.kr/unisearch/images/national_treasure/1612384.jpg
11000323000000034,11,국보,323,국보 논산 관촉사 석조미륵보살입상,논산 관촉사 석조미륵보살입상,40,충청남도,논산시,36.18826386935132,127.11273476811874,20180420,http://www.khs.go.kr/unisearch/images/national_treasure/2018042017045500.JPG
11000328000000037,11,국보,328,국보 예천 용문사 대장전과 윤장대,예천 용문사 대장전과 윤장대,14196,경상북도,예천군,36.73149867525402,128.36968577857257,20191202,http://www.khs.go.kr/unisearch/images/national_treasure/2019120211000800.jpg
11000332000000032,11,국보,332,국보 정선 정암사 수마노탑,정선 정암사 수마노탑,9,강원특별자치도,정선군,37.18229131855504,128.89316209114912,20200625,http://www.khs.go.kr/unisearch/images/national_treasure/2020062509423800.jpg
11000343000000032,11,국보,343,국보 삼척 죽서루,삼척 죽서루,0,강원특별자치도,삼척시,37.44088291240001,129.16054558394296,20231228,http://www.khs.go.kr/unisearch/images/national_treasure/2023122810443300.JPG
11000344000000038,11,국보,344,국보 밀양 영남루,밀양 영남루,694,경상남도,밀양시,35.49153107026194,128.75510818941947,20231228,http://www.khs.go.kr/unisearch/images/national_treasure/2023122810453801.JPG
11000348000000034,11,국보,348,국보 공주 마곡사 오층석탑,공주 마곡사 오층석탑,5,충청남도,공주시,36.55904486456844,127.01210325594914,20250109,http://www.khs.go.kr/unisearch/images/national_treasure/2025010909274390.jpg
11000349000000036,11,국보,349,국보 곡성 태안사 적인선사탑,곡성 태안사 적인선사탑,3,전남광주통합특별시,곡성군,35.13194308831344,127.38815868899115,20250311,http://www.khs.go.kr/unisearch/images/national_treasure/2025031109024592.jpg
11000351000000037,11,국보,351,국보 영천 청제비,영천 청제비,10,경상북도,영천시,35.92516013249827,128.94097633949866,20250620,http://www.khs.go.kr/unisearch/images/national_treasure/2025062010151892.jpg
11000352000000034,11,국보,352,국보 서산 보원사지 오층석탑,서산 보원사지 오층석탑,13,충청남도,서산시,36.76153404232602,126.60137611646256,20251219,http://www.khs.go.kr/unisearch/images/national_treasure/2025121913072791.jpg
11000353000000037,11,국보,353,국보 예천 개심사지 오층석탑,예천 개심사지 오층석탑,6,경상북도,예천군,36.65200430358272,128.4547744223376,20251219,http://www.khs.go.kr/unisearch/images/national_treasure/2025121913165792.jpg
11000355000000035,11,국보,355,국보 남원 광한루,남원 광한루,488,전북특별자치도,남원시,35.403954662953666,127.37977127358714,20260701,http://www.khs.go.kr/unisearch/images/national_treasure/2026070109052701.jpg
12000001000000011,12,보물,1,보물 서울 흥인지문,서울 흥인지문,1133,서울특별시,종로구,37.57113097692001,127.0096586222045,19630121,http://www.khs.go.kr/unisearch/images/treasure/1613138.jpg
12000003000000011,12,보물,3,보물 서울 원각사지 대원각사비,서울 원각사지 대원각사비,8,서울특별시,종로구,37.57106939949701,126.9886346451481,19630121,http://www.khs.go.kr/unisearch/images/treasure/1613151.jpg
12000004000000031,12,보물,4,보물 안양 중초사지 당간지주,안양 중초사지 당간지주,5,경기도,안양시,37.41789927044229,126.91772249437912,19630121,http://www.khs.go.kr/unisearch/images/treasure/1615580.jpg
12000006000000031,12,보물,6,보물 여주 고달사지 원종대사탑비,여주 고달사지 원종대사탑비,9,경기도,여주시,37.39279149442117,127.65390794718036,19630121,http://www.khs.go.kr/unisearch/images/treasure/1615589.jpg
12000007000000031,12,보물,7,보물 여주 고달사지 원종대사탑,여주 고달사지 원종대사탑,7,경기도,여주시,37.39430078905787,127.65305883878926,19630121,http://www.khs.go.kr/unisearch/images/treasure/1615598.jpg
12000008000000031,12,보물,8,보물 여주 고달사지 석조대좌,여주 고달사지 석조대좌,7,경기도,여주시,37.39289217776322,127.6543360615793,19630121,http://www.khs.go.kr/unisearch/images/treasure/1615611.jpg
12000009000000031,12,보물,9,보물 용인 서봉사지 현오국사탑비,용인 서봉사지 현오국사탑비,1,경기도,용인시,37.33778552061864,127.038757664452,19630121,http://www.khs.go.kr/unisearch/images/treasure/1615616.jpg
12000010000000023,12,보물,10,보물 강화 장정리 오층석탑,강화 장정리 오층석탑,3,인천광역시,강화군,37.78002086143924,126.42004286476178,19630121,http://www.khs.go.kr/unisearch/images/treasure/1615329.jpg
12000012000000031,12,보물,12,보물 하남 동사지 오층석탑,하남 동사지 오층석탑,13,경기도,하남시,37.51685963469479,127.18586354252189,19630121,http://www.khs.go.kr/unisearch/images/treasure/1615631.jpg
12000013000000031,12,보물,13,보물 하남 동사지 삼층석탑,하남 동사지 삼층석탑,6,경기도,하남시,37.51694352503667,127.18591286876922,19630121,http://www.khs.go.kr/unisearch/images/treasure/1615642.jpg
12000014000000031,12,보물,14,보물 수원 창성사지 진각국사탑비,수원 창성사지 진각국사탑비,1,경기도,수원시,37.28684769723804,127.01872454996796,19630121,http://www.khs.go.kr/unisearch/images/treasure/1615654.jpg
12000015000000033,12,보물,15,보물 보은 법주사 사천왕 석등,보은 법주사 사천왕 석등,6,충청북도,보은군,36.54250158029558,127.8333944792641,19630121,http://www.khs.go.kr/unisearch/images/treasure/1616952.jpg
12000016000000033,12,보물,16,보물 충주 억정사지 대지국사탑비,충주 억정사지 대지국사탑비,7,충청북도,충주시,37.103573530538334,127.9273447144596,19630121,http://www.khs.go.kr/unisearch/images/treasure/1616957.jpg
12000017000000033,12,보물,17,보물 충주 정토사지 법경대사탑비,충주 정토사지 법경대사탑비,6,충청북도,충주시,37.0306218917521,128.04703247866658,19630121,http://www.khs.go.kr/unisearch/images/treasure/1616963.jpg
12000018000000034,12,보물,18,보물 청양 서정리 구층석탑,청양 서정리 구층석탑,8,충청남도,청양군,36.410707227135525,126.95305052041856,19630121,http://www.khs.go.kr/unisearch/images/treasure/1617405.jpg
12000019000000034,12,보물,19,보물 보령 성주사지 오층석탑,보령 성주사지 오층석탑,8,충청남도,보령시,36.34439096686391,126.65629834248315,19630121,http://www.khs.go.kr/unisearch/images/treasure/1617413.jpg
12000020000000034,12,보물,20,보물 보령 성주사지 중앙 삼층석탑,보령 성주사지 중앙 삼층석탑,8,충청남도,보령시,36.34463605969083,126.65603609253952,19630121,http://www.khs.go.kr/unisearch/images/treasure/1617422.jpg
12000021000000034,12,보물,21,보물 부여 당 유인원 기공비,부여 당 유인원 기공비,2,충청남도,부여군,36.276357324467845,126.91766984440216,19630121,http://www.khs.go.kr/unisearch/images/treasure/1617434.jpg
12000022000000035,12,보물,22,보물 김제 금산사 노주,김제 금산사 노주,2,전북특별자치도,김제시,35.72345081096897,127.05318332122728,19630121,http://www.khs.go.kr/unisearch/images/treasure/1618105.jpg
12000023000000035,12,보물,23,보물 김제 금산사 석련대,김제 금산사 석련대,8,전북특별자치도,김제시,35.72334289944977,127.05355410648023,19630121,http://www.khs.go.kr/unisearch/images/treasure/1618110.jpg
12000024000000035,12,보물,24,보물 김제 금산사 혜덕왕사탑비,김제 금산사 혜덕왕사탑비,10,전북특별자치도,김제시,35.72415077113075,127.05632807387651,19630121,http://www.khs.go.kr/unisearch/images/treasure/1618113.jpg
12000025000000035,12,보물,25,보물 김제 금산사 오층석탑,김제 금산사 오층석탑,14,전북특별자치도,김제시,35.7234370488665,127.05386847338468,19630121,http://www.khs.go.kr/unisearch/images/treasure/1618121.jpg
12000026000000035,12,보물,26,보물 김제 금산사 금강계단,김제 금산사 금강계단,1563,전북특별자치도,김제시,35.723463655455426,127.05392097046352,19630121,http://www.khs.go.kr/unisearch/images/treasure/1618127.jpg
12000027000000035,12,보물,27,보물 김제 금산사 육각 다층석탑,김제 금산사 육각 다층석탑,2,전북특별자치도,김제시,35.72326844045713,127.05347313411312,19630121,http://www.khs.go.kr/unisearch/images/treasure/1618135.jpg
12000028000000035,12,보물,28,보물 김제 금산사 당간지주,김제 금산사 당간지주,14,전북특별자치도,김제시,35.72211465475297,127.0530569015824,19630121,http://www.khs.go.kr/unisearch/images/treasure/1618141.jpg
12000029000000035,12,보물,29,보물 김제 금산사 심원암 삼층석탑,김제 금산사 심원암 삼층석탑,4,전북특별자치도,김제시,35.729344965799314,127.0681789547737,19630121,http://www.khs.go.kr/unisearch/images/treasure/1618146.jpg
12000030000000035,12,보물,30,보물 남원 만복사지 오층석탑,남원 만복사지 오층석탑,11,전북특별자치도,남원시,35.40701890260835,127.3677971492824,19630121,http://www.khs.go.kr/unisearch/images/treasure/1618150.jpg
12000031000000035,12,보물,31,보물 남원 만복사지 석조대좌,남원 만복사지 석조대좌,4,전북특별자치도,남원시,35.40668776856129,127.3672929690829,19630121,http://www.khs.go.kr/unisearch/images/treasure/1618155.jpg
